Author_ID,Author_Name
-6776559489217922133,L.; Sist
-7737015467917951071,P.; de Paiva Salomão
-3050937661096328248,A.S.L.; Laurance
-4429944476855298780,S.; Feldpausch
-6344138404973635869,T.R.; Gardner
-8167861293134700485,T.; Santiago
3048572871062576003,W.; Balée
-418696863302855003,W.; Laurance
-7476105994352122789,W.F.; Malhi
944556235994903131,Y.; Phillips
8691424247932898087,O.L.; da Silva Zanzini
-8988156227050107094,A.C.; Rosa
719697286926347611,C.; Tadeu Oliveira
-7896806168195678833,W.; Pereira Zanzini
5857054863805453771,L.; José Silva
-3191736986523209986,R.; Albernaz
-8715410093728777710,N.; Evtyugin
-8690742321311599351,D.D.; Lourenço
4306701655461922690,C.; Evtuguin
1374140797770833218,D.V.
3673320077926513973,S.P.P.; Boyle
27054104142408775,D.; Nogueira
-6691632259107292985,A.J.A.; Handy
-6899824446108081112,D.; Salazar
8294416652883877270,I.L.; Almeida
-6499196886151580318,R.D.; Silva
-7600088177417197337,Jarić
5156770144311594258,I.; Correia
-7202476769019192842,R.A.; Bonaiuto
6707835020504046520,M.; Brook
3392400575690269734,B.W.; Courchamp
7830402801900653276,F.; Firth
-2328892178996993716,J.A.; Gaston
1634883976601901872,K.J.; Heger
-7424488565952409531,T.; Jeschke
8205718900805252114,J.M.; Ladle
411894267217072251,R.J.; Meinard
6357040785176885327,Y.; Roberts
-5821407680522417015,D.L.; Sherren
-7582197918742433485,K.; Soga
4660400957222306643,M.; Soriano-Redondo
2650578797501933795,A.; Verissimo
1193020431004703257,D.; Roll
3424452180397691851,dos Santos
-5754428168493188376,L.B.T.; Sousa-Silva
-3056029316750870016,P.A.; Terra
-2203549481029061419,M.O.; Aljbaae
6130630978671752926,D.M.; Prado
5379602423331019710,A.F.B.A.; Oliveira
-3670842720574449610,F.; de Almeida Junior
2109430088734461015,A.K.; Lima
7579930318707427937,N.B.; Lima
6525033315403094537,N.B.D.
-7052500701566540367,K.; Marques
-4133276172624756826,L.; Martínez-Núñez
3185115441468824728,E.; Melle-Franco
-7073995949984122098,Arguilé-Pérez
5256437443996615162,A.S.; Costoya
3728568944525975761,M.; Gómez-Gesteira
-2225283319672548704,Boukachabia
-8943480632855351492,S.; Bentayeb
-6284787787104203503,F.Z.; Gonçalves
14753737292969883,N.M.M.; Cerqueira
-6052214919663459853,A.F.R.; Vaz Serra
-2357369142798086052,V.V.; Neves
7187033288644460593,M.G.P.M.S.; Tomé
-4992312352353014268,Viana
-1232273552650379916,T.S.; Campos
-986375050529796741,D.; Bartilotti
-9056746781437135558,F.G.; Zanoni
-6898414857981963422,M.V.B.; Dorta
6070020550266007102,D.J.; Oliveira
7999961953125686960,D.P.; Pestana
206794627130625616,J.L.T.
-7532664622762522999,F.; de Sousa
8926042907461094474,A.; Agra
3822729543515010490,Rahmani
-8627088696369630163,Z.; Barbosa
3233226349463197313,L.S.; Pinto
1754362766392596505,Ainsworth
2349302704600447935,G.B.; Pita
1139921890507374102,P.; Pita
3893560130777101025,C.; Roumbedakis
-817369252940257289,K.; Pierce
-5475878840158263125,G.J.; Longo
-6292177294976284417,C.; Verutes
1706302271525064001,G.; Fonseca
-623805965511899195,T.; Castelo
-8384091672014747331,D.; Montero-Castaño
4817911244612300119,C.; Valeiras
7561520604366388784,F.; García-de-la-Fuente
6898886716934810601,L.; Acuña
4438245685351806309,J.L.; del Pino Fernández Rueda
852263552937477443,M.; Fabregat
4645853857053494897,A.G.; Martín-Aristín
-4628488878621709141,A.; Villasante
495962904531079140,M.A.L.; Vieira
-4795990544146783114,P.E.; Fenwick
3190784552580530415,D.; Langeneck
7179954033855128124,J.; Pleijel
-9187995703179428185,F.; Sampieri
518682512446303559,B.R.; Hernández
8771580997814258419,J.C.; Ravara
-167706424127144048,F.O.; Nygren
9207716962101917240,S.; Santiago
-5003560067283977468,G.P.; Melo
-1942951591559909991,Quina
-5895213370595401529,A.M.V.M.; da Luz Mathias
-1755429494309318664,M.; Gravato
-2842782222051190242,M.C.; Brito
7141459890595118867,A.C.; Biguino
-7180352423204788768,L.; Jenkins
7548137531153873602,L.J.; Dias
3157818057175589120,I.D.; Brito
-5721871972509910162,H.; Vieira
-7092972609925445302,Pombo
5699801678258096337,J.M.S.; Santos
8437484460890847588,Sanchis-Gual
-271160571490377822,N.; del Rio
6603619104610947141,J.; Teng
2620934422175358504,C.; Kuang
3594700650519489504,Z.; Yao
-5922275071403214730,Y.; Ortega
-6148222397794988884,X.; Min
-1763837045047135415,O.M.; Kremmer
9121868862846053698,T.M.; Marin
7077315613282786531,J.H.; da Silva
-6411203666357325058,B.P.; Starykevich
4155158519578707866,M.; Tunes
-5988070483613115391,M.G.S.; Aoki
-6657723346164055379,I.V.; Ando
-7552130757473225523,R.A.; Pogatscher
7018347441167137488,S.; de Melo
1502543698616265151,G.M.; Kamigauti
4227878346902895626,L.Y.; Nogueira
-6359811677680944174,T.; Gavidia-Caldero´n
8909134866473420089,M.E.; Monteiro Dos Santos
-422052834151675019,D.; Evtyugina
1704534167012566858,C.A.; Vasconcellos
-810064365002805085,P.D.C.; Dias de Freitas
-3081549305032691620,E.D.; de Fátima Andrade
1108721141488952435,M.D.F.
-8057594059318236196,M.A.O.; Frade
8334699988068224804,T.; Bordonhos
-2380515687417203954,M.; Castellino
-1506892359817942738,M.L.; Bocchini
-7136628695476425573,C.N.; Veríssimo
7626124017040775538,N.V.P.; de Oliveira
4778179781473460362,F.; Piccinin Frizzo
-2762428348467042693,C.P.; Pérez-Sánchez
8331510614309343469,G.; Pereira Coutinho
-3627248680631550716,J.F.B.; Santos-Ebinuma
6289924893297474528,V.C.
6303283138700551056,R.; de Castro
8699775592977038880,D.A.; Conder
-5611690683111783952,M.D.E.
1503214610948608073,G.P.; Carmo
5991094061227199903,C.; Cruz
516138400088810780,S.R.
-5398786611376352717,N.N.; Sousa
2168961022907740538,É.M.L.; Pinheiro
2534339186410423728,J.F.; Silva
98668276679496363,L.K.; do Nascimento
339340429617659056,H.O.; Nascimento
1223741591668256667,R.F.; Silva
9216834879984308832,G.S.; Rangel
-2469819864100999821,J.H.G.
996906970833182860,J.G.; Baiotti
4096400855630269149,O.; Bulk
8841486607084870065,S.; Cagnoli
5663145297001208280,C.L.; Chandra
-7076761778785713199,D.; Vivien Chen
-950990941258787224,C.-I.; Chiang
-6175674582505592369,N.; Corsi
7886212872775124837,A.C.; Cottingham
-1838396374993290916,J.; Eisenmann
5658240813343720177,C.; Evans
5348249533942340295,P.C.; Fan
-2009764389979998395,X.; Farah
6193488935571012839,G.G.; Fujimoto
2600617404668964353,B.U.; Gaglani
-2771099875623193928,K.; Gair
3598782099035063287,R.; Green
7254481373706651134,A.; Grote
8246336930017601308,J.; Gushima
8506275427183107830,Y.; Gustafson
3868112679723747684,O.A.; Hansen
309615531289768435,M.H.; Henshaw
-7831570317662352982,C.; Hernandez-Vivanco
-9173831940245019490,J.; Hochheim
1361544677597972643,S.; Hough
9018298034081781450,H.; Hu
-4309153710147447195,G.A.; Idźkowski
-6238821707493282547,W.; Jenkins
2937846611765215364,S.; Kasamatsu
-799660709424851447,D.; Kas-Danouche
-3465924558590767150,J.; Katsanevas
-3275547037108667150,K.; Kawazoe
960894154010318764,D.; Kellard
5962617261113352548,I.; Kelley-Derzon
-2049869015234183669,J.; Key
532907317763180917,L.; Kranzhoff
3367733402068924301,P.; Kukihara
-8055276090309599052,M.; Kulkarni
-5864693986775754322,D.; Lakkis
-8074915238029971195,R.-L.; Lee
2171663441879828445,S.; Legred
-1573222782346473756,G.C.; Llamas
-4470938382141560263,Y.; Lussier
-3348546568906647090,L.; Ma
9170858978360173656,C.; Maliakal
-7841101125783159114,M.; Matsunaga
-9009191685269863932,K.; Mavalvala
-2177394956093636714,J.; McIsaac
3960839692996280042,E.; Mohapatra
-1056362839963275150,P.G.; Murray-Dean
2219200815886021381,J.; Muusse
-4939626397342522711,R.; Nguyen
1788330274660398815,G.; Nishino
-1431210240047053244,M.; Oganesyan
-7859176203304284932,R.; Oohara
-1651802165616725795,E.; Oshima
6280293958395982516,E.E.; Pappas
8096269918655250604,I.M.; Piotrzkowski
-431192266274333699,L.; Pong
919177885167096157,S.; Porcelli
-7183565387539764907,J.; Powell
-699701909495642585,J.; Randel
1703834633617924894,M.; Roussel
-5138869883974164979,A.; Rowan
2076884359603763371,S.S.; Saha
1116955628752774847,A.; Schuler
1056082742687556067,K.G.; Sheridan
-5019453069601567479,H.; Shoemaker
8166497216808923445,N.; StPierre
636688983176441718,N.; Sugiyama
-1908481351824925474,T.; Suh
-5190048763881220489,E.; Trapananti
-1547745016175750363,T.; Tse
-7892979543126200264,V.; Vina
-3819206225811474208,M.; Vincent
1592679165039164396,T.S.; Yamashita
-8044751861254864912,Y.-C.; Yap
-1285221556962837770,M.; Cartes
1683530909152885309,M.I.; Brand
628790112969783242,Cruz-Osorio
6199969246118647091,A.; Rezzolla
7245366427618904082,L.; Lora-Clavijo
42113405075871287,F.D.; Font
-8489779068528642641,M.S.; Alves
-1175482106457580649,J.A.; Ramos
-2328601347126940673,Hallioui
1146179236852610430,A.; Berrada
6949901163588432508,B.; Katina
2706027642645346121,P.F.; Santos
-7777629088140988735,R.S.; Egbue
-1162126121664843343,O.; Jasiulewicz–Kaczmarek
-159370179200833589,J.M.; Carmona Marques
2565302945741724402,J.M.; Cristo
-3754764819670016663,M.; Vasques-Nóvoa
2641954409989368988,F.; Saraiva
-4652427794236127288,M.M.; Rosas
-6981955228604877088,G.; Reis
3471550640570080669,A.; Coimbra
2616538630189960063,J.L.; Moura
1475381844221845052,G.; Leite-Moreira
6649057858972603304,A.; Belo
5135748025576119392,Torres-Pereira
-3599541831232581592,S.S.; Ferreira
4164208003370352296,M.; Bastos-Santos
-8028082739573532772,J.; Sá
5433691424456886318,L.; Marçalo
-8350302318213625142,C.; Tavares
-204318246963689703,A.S.; de Bonis
-8012173181568444380,M.; Covelo
-8472718810229833470,P.; Martínez-Cedeira
6255673513900542533,E.; Keshavarz
-3519551827277436047,D.; Sousa
-2404787444856923121,B.; Liberato
9016677619705887147,D.; Liberato
3880800752197669838,E.; Gonçalves
3294718314103353615,F.; Figueira
4585304945022898191,N.; Parmaksiz
8049621509042488717,C.; Asaadi
-5008179840459579430,J.; Baeza-Rubio
8299661420874997583,J.; Bailey
5718357660026099423,K.; Church
-7365212353961442514,E.; Gonzalez Diaz
2857840756901212442,D.; Higley
7662838772229020988,B.J.P.; Mistry
-3524355531917431568,K.; Moya
8721777772036122675,I.; Nygren
7974391905580840187,D.R.; Oyedele
-3408849951504711995,P.; Rogers
-4262061708414749063,L.; Stogsdill
-940517910107217907,K.; Almazán
8801112199340498545,I.J.; Ayet
5976943638111264937,C.D.R.; Ballester
5632547035519986379,S.; Cárcel
-3285272408732038639,S.; Cid-Barrio
-9026752614225223899,L.; LeBrun
7771506070850275444,R.L.; Monrabal
7407202882694299547,K.; Novella
3085979648165860391,M.; Stanford
-3169806357592091956,J.; Usoń
-1199784434764399892,M.J.C.; Zvánovec
4337875711020033473,L.F.M.N.M.
1313736181321685949,A.; Antunes
3282668214853183490,M.A.; Quina
-620438181416021877,M.; Perez
277983472984822472,Cravinho
7487717274041642825,A.; Jesus
-4280406645580099609,A.P.; Moreira
-5085752042954565067,B.; Mateus
4046505449761191607,A.; Pracejus
5392830278108493935,B.; Figueiras
-2282502006745874713,J.; Benoit
7469045533772462765,M.; Bauer
3119990454661735019,J.; Gutierrez-Vela
7050022743969611639,F.L.; Arango-López
4645287558139330341,Pang
7820965499319859608,K.-L.; Gareth Jones
4289489558248596340,E.B.G.; Abdel-Wahab
793606569863026883,M.A.; Adams
2036988889728515525,S.J.; Alves
-1870260165678336268,A.; Azevedo
-3632952984437613736,E.; Bahkali
-7839122306066884016,A.H.; Barata
-6549820586471926439,M.; Burgaud
-7521016115239299536,G.; Caeiro
1197965178181420492,M.F.; Calabon
3485867107473247043,M.S.; Devadatha
-2762723879744154611,B.; Dupont
4545718702008107539,J.; Fryar
4995911672539886389,S.C.; González
-671221676316407150,M.C.; Jin
80871483846878899,J.; Mehiri
-695835436514115955,M.; Meslet-Cladière
1067526951512815058,L.; Prado
-799409911081523976,S.; Rämä
7855566527072954734,T.; Reich
8510130246410939462,M.; Roullier
4990517904738646120,C.; Sarma
-1528609022431253814,V.V.; Tibell
-1786346675138188720,L.; Tibell
-3954193582313570136,S.; Vélez
355390125333333967,P.; Walker
5754568263731624343,A.K.
-8689185595706555232,A.P.; Pinto
2727093001164121869,C.A.; Amaral
142696227744832091,R.A.; Saraiva
4946785267924441309,J.A.; Pereira
7519126510765992987,R.N.; Vicente
-7279939507135351022,A.A.; Cristina Freitas
-2616786393909969921,V.; Matos
1113408592120211229,J.P.; Cruz
4983791943895831005,Aranda
5792089520206088072,A.; de Anda
2142059943320712990,F.J.; Morais
-3074584086669118842,Younus
5855925698128825900,O.I.; Chaudhary
-9066605979705642580,N.; Ghassemlooy
-893654180031494228,Z.; Nero Alves
-1042798314474088881,L.F.M.N.M.; Zvánovec
6497337164469662119,S.; Pattas
-5273890235470936191,D.; Papanikolaou
8923585751401096608,V.K.
-2360871504239490166,Molinos
6976472516999591070,M.; Fiordalisi
7019606828633262532,M.F.; Caldeira
4622733319531376938,C.R.; Barbosa
7011095783203311937,M.A.; Gonçalves
-896053691841460514,L.F.; Cordeiro
4197006888915265504,R.F.; Oliveira
-6839105303222254689,A.S.R.; Monteiro
-3896330211031252064,Catry
3699952766596520520,T.; Vale
1852997493800350251,C.; Pedro
-3404157835912763057,E.; Mil-Homens
-154673771407198154,J.; Tavares
-2725469373156438737,D.; Granadeiro
6726476386528962492,Costa-Ribeiro
-406037810664955939,A.; Azinheiro
7474188198281011307,S.P.S.; Lamas
-6435778233411351379,A.; Prado
-459121297319062054,L.M.; Garrido-Maestu
2362490074661861847,M.I.; Loureiro
3751060885295012755,M.M.; Barcelos
-6719633856357983474,Paciello
-8727816672104868658,S.; Russo
-4166537485428686195,T.; De Marchi
-6995385316712677820,A.M.V.M.; Meucci
4175396109281841330,V.; Pretti
-3016461861311188042,Y.; Della Torre
2125985040899693698,I.; Lehtoranta
-6882955940508472787,K.; Almeida
-4690608928507644985,S.M.; Evtyugina
-4334683885699409633,E.; Kuutti
4023053820911719725,H.; Amato
-3648732029058095293,A.M.; Araújo
-5459393690661542929,A.R.L.; Pinto
-5123461089067594097,S.; Agostinho
718470877212360980,R.R.; Simão
-6198678350890916199,T.P.; Antunes
6299929121405075780,M.A.F.; Araújo
-175670225323773216,I.M.; Neves
4298745162624224142,L.M.O.; Beirão
-1224385470517585126,S.; Melo
6380172161062668077,R.; Tome
8910186362666873737,Rito
-2313854751396566628,D.; Vítor
-6128229350144059065,G.; Perna
1148753059196705615,M.; Senna
-706278232893282215,C.; Raposo
-212646813979539436,A.S.R.; de Carvalho
-312539718521525515,L.F.; Dinis
2781424854540183954,D.; Duarte-Pereira
-3369367495101238908,Belchior
-6573931840110972965,C.; Nunes
-1892687642780112798,P.; Carneiro
-2582109062300888169,R.R.; de Almeida
3263071752056724487,A.L.; Hemsworth
-4048065217656558070,R.; Calejo
360295321393337713,A.R.; Morais
-2275069143221971259,S.; Firmino-Machado
7210237998022885624,R.; Pais
5561291057576809698,J.; Ruano
-5742624268035597319,C.; Andia
7223663705362240271,M.; Assis De Souza Melo
2224270988465523992,S.A.D.S.; Astone
1176811235853059329,F.; Bagnasco
-5019191504416234789,B.; Barneo
-2175178303865839282,M.; Benedetto
-7328236987272923536,A.; Bilicki
-6020899778388397937,C.; Braglia
-2837158003145863856,M.; Branchesi
8635547396297516352,F.; Bulashenko
-2833050204417330187,H.J.; Buscicchio
-7429313539207556145,C.; Cabras
-3771307348413329826,S.; Cavalieri
-7399727001958216543,S.; Chessa
6571953854165236918,P.; Chiadini
-3021069689658547127,A.; Christensen
7635714293282062307,S.; Ciani
-2798827533340393663,R.; Clesse
-4970172133087710652,P.-F.; Colombo
3366483799135199504,S.; Cortese
-6108838523354527378,J.-P.; Coupechoux
307246399895249214,J.-F.; Croquette
1793438789821275708,B.; Dangoisse
5210071423538238726,G.; Danilishin
-8111026312449101309,L.; Dooney
3078767830886492609,T.; Dorosh
-6806049850915794358,V.; Favaro
3308764592202558399,J.; Gargiulo
-8262671875127920740,C.; Gemme
2202826498626593850,A.; Giacoppo
8153684702091173462,S.; Glotin
7837865221274173333,F.; Goncharov
6225265903232550179,G.M.; Gulminelli
-1371706076461762977,P.; Gutierrez
1174711930498670337,M.H.; Hild
-4903581051927660729,N.A.; Hui
5269229242521109042,V.; Iandolo
-899927899648172953,A.; Iorio
2159059798571856513,P.-E.; Janquart
2374506960809398999,K.; Jaraba
-8776016479265292357,F.; Koekoek
-7493800657295293629,M.; Kranzhoff
-3902506878246883750,S.L.; Królak
6785927377448006144,P.; Kuroyanagi
-5373554600158556066,A.; La Rana
4894834046170767084,M.; Leyde
-2131133730465961995,C.; Maggiore
-8991168054479269307,E.; Man
1636235465586755998,A.; Mastrodicasa
-5992173609272152393,M.; Mitchell
-449934789998071015,A.L.; Mondal
7205776332330806063,C.; Montani
-3981575781597987398,F.; Morras
7107789903144171792,C.M.; M’sihid
-1627222609851005797,E.; Muciaccia
-534920363012913542,J.; Nesseris
-6193407120131580770,C.; Nieradka
7262369770531577216,G.; Nissanke
-4423674600542251623,F.; Novak
4476578450601170915,J.; No Siles
-3215547096646846270,J.F.N.; Oertel
-4057918498894758315,G.; Oliveri
8590507683255573996,R.; Orselli
-3885440917851070210,C.; Pang
2643363418990886921,C.; Phukon
-3732843375738094696,E.; Porcelli
3421168728027155946,A.; Rezaei
-7733032118511368262,F.; Rinaldi
3514441133024769166,E.; Saffarieh
1061210099004763652,P.; Salafia
-4133536662257382404,A.; Sasli
6349943652176114510,Y.; Shcheblanov
786512067081066447,J.; Sordini
-1570009475983656694,J.; Swinkels
-7742027060745343492,A.; Szewczyk
-7514709465502800831,N.; Tanasijczuk
6796391934194587245,A.J.; Martin
6833242689354576975,C.; Tonelli
7265322330359557263,I.T.; Tournefier
5275995409235766374,F.; Trenado
8535719333865599368,J.; Tringali
-8987881271176893032,H.; Utina
8593998115932247176,S.; van Bakel
-7591941448922727805,J.V.; van Ranst
-476655451958677985,M.; Yadav
9176632529232914310,N.; Zadroźny
-6459660916020576938,J.-P.; Zhao
-7948372461157300999,Y.; Zerrad
-8253263389637374881,H.; Mehmet
-2782924629690553518,M.; Lück
-2160680603234771243,H.; Danzmann
6511577367345556085,Sen
8421451973959495711,R.; De
-6348936820027736633,S.; dos Santos
7266899481875571195,A.M.; Escobar
-8064052749890672902,L.B.L.; Brandão
-7737652107704054106,F.A.A.; Reis
-4880475911929666510,M.S.; Lin
-2368618468376660853,A.C.; Ouhammou
-5266813279558305660,A.; Amirouche
2018467291643201704,C.; Figueiredo
8886332119846573186,E.; Silveira
-5683288450900000449,Frey
-5307994250844243440,O.; Sharma
790831656464805986,A.; Guntermann
7459351245989495236,S.P.S.; Cid-Seara
6923316871668285678,K.M.; Abbay
-5648135863080743928,H.; Thornes
7288492214377473436,H.; Rocha
6697723602655801306,J.; Döblinger
1749810510165612948,M.; Kowalczyk
-3100532289875806796,T.; Rao
-8486287637102480638,A.; Salonen
-4354640212706165782,L.M.; Medina
805268035087377739,D.D.
2519859340037756633,Ghasemzadeh-Hasankolaei
-321282235016620797,M.; Miranda
-1726866426846561599,J.M.; Correia
-6822792988346931610,C.R.; Mano
-1885835008253790998,R.B.; Masó-Ferrando
-4212320639382984529,A.; Olmo
-9188688036646657563,G.J.; Crispino
5327918850634800467,Pullar
-5790512668542803129,R.C.; Galizia
-5650928581912118409,P.; Migliano
-5377280867646298430,A.C.C.; Amaral
-1996480865161451081,J.S.; Galassi
-4367876439192431046,F.E.
2793983437787054594,do Espírito Santo Faria
5893234103319274625,R.M.; Torres
7708242865728346219,A.I.; Beirão
-7265669222687861018,T.; Moleiro
6997896908497395158,P.; Leite
-5771161005730020073,C.; Coppola
-8809012976525096420,F.; Pinto
3491262045368075243,A.M.V.M.; Pereira
242752396377638199,M.M.; Martins
-2470950116729908091,I.; Bruno
-2790625932761142601,S.M.; Vaz
7741888226627569190,P.J.A.; Rudić
1621250588344320722,S.; Nolasco
-93650565908443263,G.; Espinosa
-9024861738783140238,R.A.L.; Belo
-2183025852780116195,D.; Gil-Guerrero
-1534602896932946850,S.; Arisnabarreta
-7432764835627320851,N.; Mali
6715936908232967973,K.S.; De-Feyter
-4051467962238470588,Lousada
8075111244671815939,S.A.N.
8932612971971829792,Navarro
8260753273929643507,M.; Foss
1535198356425774870,F.W.; Giri
-6211845943680049260,B.J.P.; Miller
-1627284907068605371,R.L.; Nygren
7672504587405309384,D.R.; Samaniego
3990067085578140141,F.J.; Stogsdill
7725655207845425676,K.; Tiscareno
8230234540639621263,M.R.; Adams
8741164387774204907,A.L.; Freitas
-4044686462973334225,Z.E.; Mistry
2846908660033320944,K.; Monrabal
1173489637794264365,C.; Lima
2961102274433564858,F.M.; Roebeling
-7103068519859582719,P.; Pais-Barbosa
-9120388327742909764,J.; Marto
5645609156511160239,Cipoli
-3246926822235246089,Y.A.; Gamelas
699939715932283548,C.A.; Almeida
-1648158140363871229,S.M.; Feliciano
2982264226264595274,A.; Atatoprak
-5291075032116967325,J.; Alexandre
-4392482294287871193,E.M.C.; Pintado
6285893162443361829,M.; Pinto Paiva
-5587602338870485688,J.A.P.; Nunes
5505845438002277090,T.; Fernandes
6383577520350851026,A.M.; Garcia-Lema
5209652677654795258,I.G.; da Costa
8832397466759959999,C.D.R.; Baeza
3887521151776598328,A.; Chauveau
7170430102682814886,E.; Corbacho
3423198600297277178,J.A.; DÃ­az
6194104743828935177,J.; Domange
5864842438727949201,J.; Marquet
2507782060404088746,C.; Martinez-Roig
2394044199930248481,M.; Piquemal
-4187297685225059630,F.; Roldán-García
-3028996466989685153,C.; Vasco
4976922295974484364,J.F.C.A.; Yahlali
4562872364431288762,Gaspar-Silva
-1823894581448542855,F.; Trigo
-5620428358800765688,D.; Magalhães
2569641275450523383,García-Abeijon
5840256298639501107,C.; Taracido-Trunk
1355951547472451376,C.; Figueiras-Guzman
1933570954358764576,Subtil
-7557200869747271139,M.R.; Valadas
1621377336631167467,R.; Salvador
-590590392685876293,P.; Pacheco
-375993122532314244,Leite de Oliveira
8167542823199970357,A.; Costa Dos Santos
-4361101596368822624,A.; Nogueira
-4238578665309656251,J.R.; de Oliveira
-1329556281778684414,L.A.R.; Silva
-1252925128021366704,D.; Caitano
7253926063632087841,G.R.; Pereira Monteiro
6751114574895586165,F.; Fontes
-1213872897879911166,A.C.; Pires
-2280666187132316369,M.J.; Nascimento
-2168268176181821338,S.; Castanheira
-3679168229448091131,I.; Isabel Rito
299702304058783387,A.I.; Loureiro
1103189875354356226,I.; Assunção
6821049720948119524,Capela
-4704934833135036937,E.V.; Magnis
7652606065192292306,I.; Rufino
-1435896171174027429,A.F.C.S.; Torres-Acosta
6381059142426517778,M.A.; Aires-Barros
5463466496437081661,M.R.; Pereira Coutinho
6092694905220594279,J.; Azevedo
-8122198058155345639,A.M.; e Silva
2885096724223791374,F.; Freire
5940473283764206636,T.D.; Viciosa
-7413942338026137878,M.T.; Oliveira
-2645906239014498567,A.; Mano
4849568301846400157,J.F.; Baleizão
-551522994556660707,C.; Farinha
-2886130369766913570,J.P.S.
2545730368345195452,G.; Lazaro
-9158549087811162597,R.; Duque
-698448962527986085,W.; Frizera-Neto
2451981117780220976,R.M.; Carvalho
-8276785186575519383,A.L.; Simão
-5506494985141567301,C.A.; Raimundo
5147672108441432388,M.; Henrique Alves
-67183217698037728,C.H.; Ambrósio
5008858488655178410,A.F.; Murta
5961491921803923947,F.; Aguiar
7437308094619280046,R.L.; Jmal
-8015035183472066476,L.C.; Louro
-5223996102399243858,D.R.; Cabral
3740230417996942880,L.L.; Soares
2841241290898484904,A.M.S.; Domingues
-3529723400688629649,M.D.R.; Rodríguez-Alcalá
-3888139081985631227,B.; Koós
4523387519625049345,M.N.; Michaud
-5787957915516673354,A.; Ballester-Arnal
1887850983712954145,E.F.; Fournier
7726905483657336627,L.; Fujiwara
-973823750367609000,M.-P.
-530041948009436592,A.N.; Rodrigues
1919494810278871146,R.I.; Palrão
-8561559587382494431,Cerkovnik
8870810149668070811,V.A.F.; Lopes
804459468959743487,S.P.S.; Araújo
5820769355148786769,X.; Salonen
2887256636564797947,L.M.; Espiña
1610182220490623517,Entrena-Barbero
1512225175882909011,E.; Ceballos-Santos
6985817053374900060,S.; Cortés
249936201952067605,A.; Esteve-Llorens
572950332768956974,X.; Moreira
-2502636137412212241,M.T.; Villanueva-Rey
-4028647740811435542,P.; Quiñoy
-4792777972470103971,A.C.; Laso
-6653851487428175915,M.; Aldaco
-4655685777997662750,R.; Feijoo
-7740151449106468911,Aktaş
6414801345984404871,R.; Branquinho
-5689570464476295836,A.; Xu
4146570614821264557,P.C.; Miranda
5804331055899145351,I.P.; Brandão
6571709823048149035,J.; Bergman
-4762920901368010390,A.; Cezar
-3549459894439139739,J.C.; Klautau
-8563298659079518200,A.B.; Petrilli
-2985855779955601483,H.M.
-8238196484086036459,M.; Torrado
7799244913362628575,M.; Barth
6368657874330359370,D.; Duque Santos
-85430864554733352,S.D.; Sever-Bahcekapili
1736612795776322941,M.; Tekinay
-3542126986594135436,A.B.; Guler
4047829608426739239,M.O.; Cleymand
-5319104307641956304,F.; Pêgo
-6935402625829865169,A.P.; Borges
-577435170608649095,J.; Mano
3245129856478676196,S.; Miranda
3917532369247541989,C.H.D.; Zucolotto Cocca
1015831933855308453,L.H.; Pelosi
4015754837265372765,A.G.; Batista
-6149922155850206472,V.F.; Pinto
-6452680197345288413,M.A.F.; Vivas
1639392201731231350,M.G.; Siqueira
-5345986042307935496,J.; Mendonça
-2290501763286778938,C.R.; De Boni
5429732235369737944,M.A.G.; Pedro
-3976435612435561957,L.F.M.G.
2803264206870483479,Zehsaz
6534050380267633817,S.; de Lima
-8220507525793825649,J.L.M.P.; Isidoro
-6578725383214691253,J.M.G.P.; de Lima
-975741375200372568,M.P.I.; Martins
3611133756815979786,Carreira-Flores
-627413569044083288,H.R.S.; Cabecinha
-3049138979603603465,E.; Díaz Agras
-1082977612134002362,G.; Rubal
-287108499040766401,P.T.
8376412881319109578,R.; Salgado
-7323564849293429464,F.; Tasovac
-9175338051517226385,T.; Khemakhem
7057253826908350646,M.; Romary
3808796572929125715,Nova
-2839641167135375557,P.; Pimenta-Martins
-3999119165751889195,A.; Maricato
-8476319338836531024,É.; Nunes
5044142039097923009,H.; Coimbra
-7415120473947114393,G.; Marques
7507379347339106007,S.A.D.S.; Aston
7226259180731508568,C.; Barbieri
-1975853251642479642,R.; Barish
5717205149718687547,G.; Bilicki
-4078126001404814499,E.J.; de Alarc'on
-5400579913545249928,V.; Królak
4340408075945524195,V.A.; Martinovic
-2922162977214148970,Hohenegger
843664036256784923,J.; Martíns
7832711258347058883,M.V.A.; Eder
6992963138451968036,W.; Senez-Mello
-2329446375267425591,T.M.; Damasceno
5631736565193242829,F.L.; Laut
5665774393136032953,M.B.; Vasconcelos
4629496346519008380,A.G.; Silva-Carvalho
115538042031613524,A.É.; Slompo
-5217386398431726695,R.C.; Sá
8851943881093140415,B.S.; Gonçalves
-8606988131392688450,M.J.L.; Lima Moura
3290993876385078811,L.N.R.D.C.; da Silva Brito
-2091267531135029288,A.K.D.S.; França
6394739234666515025,J.V.D.S.; Martins
3372208257517019486,M.D.C.D.C.E.; Rizzo
8329431527461171716,M.D.S.; Soares
2764368036244511987,S.; Bastos
-8211541673518256416,V.; Saldanha-Araújo
6707499029795024957,F.; Mogharbel
2952239450624596198,B.F.; Carvalho
745202454963528006,K.A.T.D.; de Oliveira
2022832875973615054,H.; Plácido
